theta_deg,F1,FC_E,FC_H,F_E,F_H
78.16290,0.602565,0.087903,0.003713,0.052967,0.002237
78.16863,0.602516,0.087898,0.003717,0.052960,0.002240
78.17436,0.602467,0.087892,0.003722,0.052952,0.002242
78.18009,0.602418,0.087886,0.003726,0.052944,0.002245
78.18582,0.602369,0.087880,0.003731,0.052936,0.002247
78.19155,0.602320,0.087875,0.003735,0.052929,0.002250
78.19728,0.602271,0.087869,0.003740,0.052921,0.002252
78.20301,0.602222,0.087863,0.003744,0.052913,0.002255
78.20874,0.602173,0.087858,0.003749,0.052906,0.002257
78.21447,0.602124,0.087852,0.003753,0.052898,0.002260
78.22020,0.602075,0.087846,0.003757,0.052890,0.002262
78.22593,0.602027,0.087840,0.003762,0.052882,0.002265
78.23166,0.601978,0.087835,0.003766,0.052875,0.002267
78.23739,0.601929,0.087829,0.003771,0.052867,0.002270
78.24312,0.601880,0.087823,0.003775,0.052859,0.002272
78.24885,0.601831,0.087818,0.003780,0.052851,0.002275
78.25458,0.601782,0.087812,0.003784,0.052844,0.002277
78.26031,0.601733,0.087806,0.003789,0.052836,0.002280
78.26603,0.601684,0.087800,0.003793,0.052828,0.002282
78.27176,0.601635,0.087795,0.003797,0.052820,0.002285
78.27749,0.601586,0.087789,0.003802,0.052813,0.002287
78.28322,0.601537,0.087783,0.003806,0.052805,0.002290
78.28895,0.601488,0.087777,0.003811,0.052797,0.002292
78.29468,0.601439,0.087772,0.003815,0.052789,0.002295
78.30041,0.601390,0.087766,0.003820,0.052781,0.002297
78.30614,0.601341,0.087760,0.003824,0.052774,0.002299
78.31187,0.601292,0.087754,0.003828,0.052766,0.002302
78.31760,0.601243,0.087749,0.003833,0.052758,0.002304
78.32333,0.601194,0.087743,0.003837,0.052750,0.002307
78.32906,0.601145,0.087737,0.003842,0.052743,0.002309
78.33479,0.601096,0.087731,0.003846,0.052735,0.002312
78.34052,0.601047,0.087726,0.003850,0.052727,0.002314
78.34625,0.600998,0.087720,0.003855,0.052719,0.002317
78.35198,0.600949,0.087714,0.003859,0.052712,0.002319
78.35771,0.600900,0.087708,0.003864,0.052704,0.002322
78.36344,0.600851,0.087702,0.003868,0.052696,0.002324
78.36917,0.600803,0.087697,0.003872,0.052688,0.002326
78.37490,0.600754,0.087691,0.003877,0.052681,0.002329
78.38063,0.600705,0.087685,0.003881,0.052673,0.002331
78.38636,0.600656,0.087679,0.003885,0.052665,0.002334
78.39209,0.600607,0.087674,0.003890,0.052657,0.002336
78.39782,0.600558,0.087668,0.003894,0.052650,0.002339
78.40354,0.600509,0.087662,0.003899,0.052642,0.002341
78.40927,0.600460,0.087656,0.003903,0.052634,0.002344
78.41500,0.600411,0.087650,0.003907,0.052626,0.002346
78.42073,0.600362,0.087645,0.003912,0.052619,0.002348
78.42646,0.600313,0.087639,0.003916,0.052611,0.002351
78.43219,0.600264,0.087633,0.003920,0.052603,0.002353
78.43792,0.600215,0.087627,0.003925,0.052595,0.002356
78.44365,0.600166,0.087622,0.003929,0.052587,0.002358
78.44938,0.600117,0.087616,0.003933,0.052580,0.002360
78.45511,0.600068,0.087610,0.003938,0.052572,0.002363
78.46084,0.600019,0.087604,0.003942,0.052564,0.002365
78.46657,0.599970,0.087598,0.003946,0.052556,0.002368
78.47230,0.599921,0.087593,0.003951,0.052549,0.002370
78.47803,0.599872,0.087587,0.003955,0.052541,0.002373
78.48376,0.599823,0.087581,0.003959,0.052533,0.002375
78.48949,0.599774,0.087575,0.003964,0.052525,0.002377
78.49522,0.599725,0.087569,0.003968,0.052518,0.002380
78.50095,0.599676,0.087564,0.003972,0.052510,0.002382
78.50668,0.599627,0.087558,0.003977,0.052502,0.002385
78.51241,0.599578,0.087552,0.003981,0.052494,0.002387
78.51814,0.599529,0.087546,0.003985,0.052486,0.002389
78.52387,0.599480,0.087540,0.003990,0.052479,0.002392
78.52960,0.599431,0.087535,0.003994,0.052471,0.002394
78.53532,0.599382,0.087529,0.003998,0.052463,0.002396
78.54105,0.599333,0.087523,0.004002,0.052455,0.002399
78.54678,0.599284,0.087517,0.004007,0.052448,0.002401
78.55251,0.599235,0.087511,0.004011,0.052440,0.002404
78.55824,0.599186,0.087505,0.004015,0.052432,0.002406
78.56397,0.599137,0.087500,0.004020,0.052424,0.002408
78.56970,0.599088,0.087494,0.004024,0.052416,0.002411
78.57543,0.599039,0.087488,0.004028,0.052409,0.002413
78.58116,0.598990,0.087482,0.004033,0.052401,0.002415
78.58689,0.598941,0.087476,0.004037,0.052393,0.002418
78.59262,0.598892,0.087471,0.004041,0.052385,0.002420
78.59835,0.598843,0.087465,0.004045,0.052378,0.002423
78.60408,0.598794,0.087459,0.004050,0.052370,0.002425
78.60981,0.598745,0.087453,0.004054,0.052362,0.002427
78.61554,0.598696,0.087447,0.004058,0.052354,0.002430
78.62127,0.598647,0.087441,0.004062,0.052346,0.002432
78.62700,0.598598,0.087436,0.004067,0.052339,0.002434
78.63273,0.598549,0.087430,0.004071,0.052331,0.002437
78.63846,0.598500,0.087424,0.004075,0.052323,0.002439
78.64419,0.598451,0.087418,0.004079,0.052315,0.002441
78.64992,0.598402,0.087412,0.004084,0.052308,0.002444
78.65565,0.598353,0.087406,0.004088,0.052300,0.002446
78.66138,0.598304,0.087401,0.004092,0.052292,0.002448
78.66711,0.598255,0.087395,0.004096,0.052284,0.002451
78.67283,0.598206,0.087389,0.004101,0.052276,0.002453
78.67856,0.598156,0.087383,0.004105,0.052269,0.002455
78.68429,0.598107,0.087377,0.004109,0.052261,0.002458
78.69002,0.598058,0.087371,0.004113,0.052253,0.002460
78.69575,0.598009,0.087365,0.004118,0.052245,0.002462
78.70148,0.597960,0.087360,0.004122,0.052238,0.002465
78.70721,0.597911,0.087354,0.004126,0.052230,0.002467
78.71294,0.597862,0.087348,0.004130,0.052222,0.002469
78.71867,0.597813,0.087342,0.004134,0.052214,0.002472
78.72440,0.597764,0.087336,0.004139,0.052206,0.002474
78.73013,0.597715,0.087330,0.004143,0.052199,0.002476
78.73586,0.597666,0.087324,0.004147,0.052191,0.002479
78.74159,0.597617,0.087319,0.004151,0.052183,0.002481
78.74732,0.597568,0.087313,0.004156,0.052175,0.002483
78.75305,0.597519,0.087307,0.004160,0.052168,0.002486
78.75878,0.597470,0.087301,0.004164,0.052160,0.002488
78.76451,0.597421,0.087295,0.004168,0.052152,0.002490
78.77024,0.597372,0.087289,0.004172,0.052144,0.002492
78.77597,0.597323,0.087283,0.004177,0.052136,0.002495
78.78170,0.597274,0.087278,0.004181,0.052129,0.002497
78.78743,0.597225,0.087272,0.004185,0.052121,0.002499
78.79316,0.597176,0.087266,0.004189,0.052113,0.002502
78.79889,0.597127,0.087260,0.004193,0.052105,0.002504
78.80462,0.597078,0.087254,0.004197,0.052097,0.002506
78.81034,0.597029,0.087248,0.004202,0.052090,0.002508
78.81607,0.596980,0.087242,0.004206,0.052082,0.002511
78.82180,0.596931,0.087236,0.004210,0.052074,0.002513
78.82753,0.596881,0.087231,0.004214,0.052066,0.002515
78.83326,0.596832,0.087225,0.004218,0.052059,0.002518
78.83899,0.596783,0.087219,0.004222,0.052051,0.002520
78.84472,0.596734,0.087213,0.004227,0.052043,0.002522
78.85045,0.596685,0.087207,0.004231,0.052035,0.002524
78.85618,0.596636,0.087201,0.004235,0.052027,0.002527
78.86191,0.596587,0.087195,0.004239,0.052020,0.002529
78.86764,0.596538,0.087189,0.004243,0.052012,0.002531
78.87337,0.596489,0.087184,0.004247,0.052004,0.002534
78.87910,0.596440,0.087178,0.004252,0.051996,0.002536
78.88483,0.596391,0.087172,0.004256,0.051988,0.002538
78.89056,0.596342,0.087166,0.004260,0.051981,0.002540
78.89629,0.596293,0.087160,0.004264,0.051973,0.002543
78.90202,0.596244,0.087154,0.004268,0.051965,0.002545
78.90775,0.596195,0.087148,0.004272,0.051957,0.002547
78.91348,0.596146,0.087142,0.004276,0.051949,0.002549
78.91921,0.596097,0.087136,0.004280,0.051942,0.002552
78.92494,0.596047,0.087131,0.004285,0.051934,0.002554
78.93067,0.595998,0.087125,0.004289,0.051926,0.002556
78.93640,0.595949,0.087119,0.004293,0.051918,0.002558
78.94213,0.595900,0.087113,0.004297,0.051911,0.002561
78.94785,0.595851,0.087107,0.004301,0.051903,0.002563
78.95358,0.595802,0.087101,0.004305,0.051895,0.002565
78.95931,0.595753,0.087095,0.004309,0.051887,0.002567
78.96504,0.595704,0.087089,0.004313,0.051879,0.002569
78.97077,0.595655,0.087083,0.004317,0.051872,0.002572
78.97650,0.595606,0.087077,0.004322,0.051864,0.002574
78.98223,0.595557,0.087072,0.004326,0.051856,0.002576
78.98796,0.595508,0.087066,0.004330,0.051848,0.002578
78.99369,0.595459,0.087060,0.004334,0.051840,0.002581
78.99942,0.595409,0.087054,0.004338,0.051833,0.002583
79.00515,0.595360,0.087048,0.004342,0.051825,0.002585
79.01088,0.595311,0.087042,0.004346,0.051817,0.002587
79.01661,0.595262,0.087036,0.004350,0.051809,0.002590
79.02234,0.595213,0.087030,0.004354,0.051802,0.002592
79.02807,0.595164,0.087024,0.004358,0.051794,0.002594
79.03380,0.595115,0.087018,0.004362,0.051786,0.002596
79.03953,0.595066,0.087012,0.004366,0.051778,0.002598
79.04526,0.595017,0.087007,0.004371,0.051770,0.002601
79.05099,0.594968,0.087001,0.004375,0.051763,0.002603
79.05672,0.594919,0.086995,0.004379,0.051755,0.002605
79.06245,0.594870,0.086989,0.004383,0.051747,0.002607
79.06818,0.594820,0.086983,0.004387,0.051739,0.002609
79.07391,0.594771,0.086977,0.004391,0.051731,0.002612
79.07963,0.594722,0.086971,0.004395,0.051724,0.002614
79.08536,0.594673,0.086965,0.004399,0.051716,0.002616
79.09109,0.594624,0.086959,0.004403,0.051708,0.002618
79.09682,0.594575,0.086953,0.004407,0.051700,0.002620
79.10255,0.594526,0.086947,0.004411,0.051692,0.002622
79.10828,0.594477,0.086941,0.004415,0.051685,0.002625
79.11401,0.594428,0.086936,0.004419,0.051677,0.002627
79.11974,0.594379,0.086930,0.004423,0.051669,0.002629
79.12547,0.594329,0.086924,0.004427,0.051661,0.002631
79.13120,0.594280,0.086918,0.004431,0.051654,0.002633
79.13693,0.594231,0.086912,0.004435,0.051646,0.002636
79.14266,0.594182,0.086906,0.004439,0.051638,0.002638
79.14839,0.594133,0.086900,0.004443,0.051630,0.002640
79.15412,0.594084,0.086894,0.004447,0.051622,0.002642
79.15985,0.594035,0.086888,0.004451,0.051615,0.002644
79.16558,0.593986,0.086882,0.004455,0.051607,0.002646
79.17131,0.593937,0.086876,0.004459,0.051599,0.002649
79.17704,0.593887,0.086870,0.004463,0.051591,0.002651
79.18277,0.593838,0.086864,0.004467,0.051583,0.002653
79.18850,0.593789,0.086858,0.004471,0.051576,0.002655
79.19423,0.593740,0.086853,0.004475,0.051568,0.002657
79.19996,0.593691,0.086847,0.004479,0.051560,0.002659
79.20569,0.593642,0.086841,0.004483,0.051552,0.002662
79.21142,0.593593,0.086835,0.004487,0.051544,0.002664
79.21714,0.593544,0.086829,0.004491,0.051537,0.002666
79.22287,0.593495,0.086823,0.004495,0.051529,0.002668
79.22860,0.593445,0.086817,0.004499,0.051521,0.002670
79.23433,0.593396,0.086811,0.004503,0.051513,0.002672
79.24006,0.593347,0.086805,0.004507,0.051506,0.002674
79.24579,0.593298,0.086799,0.004511,0.051498,0.002677
79.25152,0.593249,0.086793,0.004515,0.051490,0.002679
79.25725,0.593200,0.086787,0.004519,0.051482,0.002681
79.26298,0.593151,0.086781,0.004523,0.051474,0.002683
79.26871,0.593102,0.086775,0.004527,0.051467,0.002685
79.27444,0.593052,0.086769,0.004531,0.051459,0.002687
79.28017,0.593003,0.086764,0.004535,0.051451,0.002689
79.28590,0.592954,0.086758,0.004539,0.051443,0.002691
79.29163,0.592905,0.086752,0.004543,0.051435,0.002694
79.29736,0.592856,0.086746,0.004547,0.051428,0.002696
79.30309,0.592807,0.086740,0.004551,0.051420,0.002698
79.30882,0.592758,0.086734,0.004555,0.051412,0.002700
79.31455,0.592709,0.086728,0.004559,0.051404,0.002702
79.32028,0.592659,0.086722,0.004563,0.051397,0.002704
79.32601,0.592610,0.086716,0.004567,0.051389,0.002706
79.33174,0.592561,0.086710,0.004571,0.051381,0.002708
79.33747,0.592512,0.086704,0.004575,0.051373,0.002710
79.34320,0.592463,0.086698,0.004578,0.051365,0.002713
79.34893,0.592414,0.086692,0.004582,0.051358,0.002715
79.35465,0.592365,0.086686,0.004586,0.051350,0.002717
79.36038,0.592315,0.086680,0.004590,0.051342,0.002719
79.36611,0.592266,0.086674,0.004594,0.051334,0.002721
79.37184,0.592217,0.086668,0.004598,0.051327,0.002723
79.37757,0.592168,0.086662,0.004602,0.051319,0.002725
79.38330,0.592119,0.086656,0.004606,0.051311,0.002727
79.38903,0.592070,0.086651,0.004610,0.051303,0.002729
79.39476,0.592021,0.086645,0.004614,0.051295,0.002731
79.40049,0.591971,0.086639,0.004618,0.051288,0.002733
79.40622,0.591922,0.086633,0.004622,0.051280,0.002736
79.41195,0.591873,0.086627,0.004625,0.051272,0.002738
79.41768,0.591824,0.086621,0.004629,0.051264,0.002740
79.42341,0.591775,0.086615,0.004633,0.051256,0.002742
79.42914,0.591726,0.086609,0.004637,0.051249,0.002744
79.43487,0.591677,0.086603,0.004641,0.051241,0.002746
79.44060,0.591627,0.086597,0.004645,0.051233,0.002748
79.44633,0.591578,0.086591,0.004649,0.051225,0.002750
79.45206,0.591529,0.086585,0.004653,0.051218,0.002752
79.45779,0.591480,0.086579,0.004657,0.051210,0.002754
79.46352,0.591431,0.086573,0.004660,0.051202,0.002756
79.46925,0.591382,0.086567,0.004664,0.051194,0.002758
79.47498,0.591332,0.086561,0.004668,0.051186,0.002760
79.48071,0.591283,0.086555,0.004672,0.051179,0.002762
79.48643,0.591234,0.086549,0.004676,0.051171,0.002765
79.49216,0.591185,0.086543,0.004680,0.051163,0.002767
79.49789,0.591136,0.086537,0.004684,0.051155,0.002769
79.50362,0.591087,0.086531,0.004687,0.051148,0.002771
79.50935,0.591038,0.086526,0.004691,0.051140,0.002773
79.51508,0.590988,0.086520,0.004695,0.051132,0.002775
79.52081,0.590939,0.086514,0.004699,0.051124,0.002777
79.52654,0.590890,0.086508,0.004703,0.051116,0.002779
79.53227,0.590841,0.086502,0.004707,0.051109,0.002781
79.53800,0.590792,0.086496,0.004711,0.051101,0.002783
79.54373,0.590743,0.086490,0.004714,0.051093,0.002785
79.54946,0.590693,0.086484,0.004718,0.051085,0.002787
79.55519,0.590644,0.086478,0.004722,0.051078,0.002789
79.56092,0.590595,0.086472,0.004726,0.051070,0.002791
79.56665,0.590546,0.086466,0.004730,0.051062,0.002793
79.57238,0.590497,0.086460,0.004734,0.051054,0.002795
79.57811,0.590447,0.086454,0.004737,0.051047,0.002797
79.58384,0.590398,0.086448,0.004741,0.051039,0.002799
79.58957,0.590349,0.086442,0.004745,0.051031,0.002801
79.59530,0.590300,0.086436,0.004749,0.051023,0.002803
79.60103,0.590251,0.086430,0.004753,0.051015,0.002805
79.60676,0.590202,0.086424,0.004756,0.051008,0.002807
79.61249,0.590152,0.086418,0.004760,0.051000,0.002809
79.61822,0.590103,0.086412,0.004764,0.050992,0.002811
79.62394,0.590054,0.086406,0.004768,0.050984,0.002813
79.62967,0.590005,0.086400,0.004772,0.050977,0.002815
79.63540,0.589956,0.086394,0.004776,0.050969,0.002817
79.64113,0.589906,0.086388,0.004779,0.050961,0.002819
79.64686,0.589857,0.086382,0.004783,0.050953,0.002821
79.65259,0.589808,0.086376,0.004787,0.050946,0.002823
79.65832,0.589759,0.086371,0.004791,0.050938,0.002825
79.66405,0.589710,0.086365,0.004794,0.050930,0.002827
79.66978,0.589661,0.086359,0.004798,0.050922,0.002829
79.67551,0.589611,0.086353,0.004802,0.050914,0.002831
79.68124,0.589562,0.086347,0.004806,0.050907,0.002833
79.68697,0.589513,0.086341,0.004810,0.050899,0.002835
79.69270,0.589464,0.086335,0.004813,0.050891,0.002837
79.69843,0.589415,0.086329,0.004817,0.050883,0.002839
79.70416,0.589365,0.086323,0.004821,0.050876,0.002841
79.70989,0.589316,0.086317,0.004825,0.050868,0.002843
79.71562,0.589267,0.086311,0.004828,0.050860,0.002845
79.72135,0.589218,0.086305,0.004832,0.050852,0.002847
79.72708,0.589169,0.086299,0.004836,0.050845,0.002849
79.73281,0.589119,0.086293,0.004840,0.050837,0.002851
79.73854,0.589070,0.086287,0.004843,0.050829,0.002853
79.74427,0.589021,0.086281,0.004847,0.050821,0.002855
79.75000,0.588972,0.086275,0.004851,0.050814,0.002857
79.75573,0.588923,0.086269,0.004855,0.050806,0.002859
79.76145,0.588873,0.086263,0.004858,0.050798,0.002861
79.76718,0.588824,0.086257,0.004862,0.050790,0.002863
79.77291,0.588775,0.086251,0.004866,0.050783,0.002865
79.77864,0.588726,0.086245,0.004870,0.050775,0.002867
79.78437,0.588677,0.086239,0.004873,0.050767,0.002869
79.79010,0.588627,0.086233,0.004877,0.050759,0.002871
79.79583,0.588578,0.086227,0.004881,0.050752,0.002873
79.80156,0.588529,0.086221,0.004885,0.050744,0.002875
79.80729,0.588480,0.086215,0.004888,0.050736,0.002877
79.81302,0.588431,0.086209,0.004892,0.050728,0.002879
79.81875,0.588381,0.086204,0.004896,0.050721,0.002881
79.82448,0.588332,0.086198,0.004899,0.050713,0.002883
79.83021,0.588283,0.086192,0.004903,0.050705,0.002884
79.83594,0.588234,0.086186,0.004907,0.050697,0.002886
79.84167,0.588184,0.086180,0.004911,0.050690,0.002888
79.84740,0.588135,0.086174,0.004914,0.050682,0.002890
79.85313,0.588086,0.086168,0.004918,0.050674,0.002892
79.85886,0.588037,0.086162,0.004922,0.050666,0.002894
79.86459,0.587988,0.086156,0.004925,0.050659,0.002896
79.87032,0.587938,0.086150,0.004929,0.050651,0.002898
79.87605,0.587889,0.086144,0.004933,0.050643,0.002900
79.88178,0.587840,0.086138,0.004936,0.050635,0.002902
79.88751,0.587791,0.086132,0.004940,0.050628,0.002904
79.89323,0.587741,0.086126,0.004944,0.050620,0.002906
79.89896,0.587692,0.086120,0.004948,0.050612,0.002908
79.90469,0.587643,0.086114,0.004951,0.050604,0.002910
79.91042,0.587594,0.086108,0.004955,0.050597,0.002911
79.91615,0.587545,0.086102,0.004959,0.050589,0.002913
79.92188,0.587495,0.086096,0.004962,0.050581,0.002915
79.92761,0.587446,0.086090,0.004966,0.050573,0.002917
79.93334,0.587397,0.086084,0.004970,0.050566,0.002919
79.93907,0.587348,0.086078,0.004973,0.050558,0.002921
79.94480,0.587298,0.086072,0.004977,0.050550,0.002923
79.95053,0.587249,0.086066,0.004981,0.050542,0.002925
79.95626,0.587200,0.086060,0.004984,0.050535,0.002927
79.96199,0.587151,0.086054,0.004988,0.050527,0.002929
79.96772,0.587101,0.086048,0.004992,0.050519,0.002931
79.97345,0.587052,0.086042,0.004995,0.050511,0.002932
79.97918,0.587003,0.086037,0.004999,0.050504,0.002934
79.98491,0.586954,0.086031,0.005002,0.050496,0.002936
79.99064,0.586905,0.086025,0.005006,0.050488,0.002938
79.99637,0.586855,0.086019,0.005010,0.050480,0.002940
80.00210,0.586806,0.086013,0.005013,0.050473,0.002942
80.00783,0.586757,0.086007,0.005017,0.050465,0.002944
80.01356,0.586708,0.086001,0.005021,0.050457,0.002946
80.01929,0.586658,0.085995,0.005024,0.050450,0.002948
80.02502,0.586609,0.085989,0.005028,0.050442,0.002949
80.03074,0.586560,0.085983,0.005032,0.050434,0.002951
80.03647,0.586511,0.085977,0.005035,0.050426,0.002953
80.04220,0.586461,0.085971,0.005039,0.050419,0.002955
80.04793,0.586412,0.085965,0.005042,0.050411,0.002957
80.05366,0.586363,0.085959,0.005046,0.050403,0.002959
80.05939,0.586314,0.085953,0.005050,0.050395,0.002961
80.06512,0.586264,0.085947,0.005053,0.050388,0.002963
80.07085,0.586215,0.085941,0.005057,0.050380,0.002964
80.07658,0.586166,0.085935,0.005060,0.050372,0.002966
80.08231,0.586117,0.085929,0.005064,0.050365,0.002968
80.08804,0.586067,0.085923,0.005068,0.050357,0.002970
80.09377,0.586018,0.085917,0.005071,0.050349,0.002972
80.09950,0.585969,0.085911,0.005075,0.050341,0.002974
80.10523,0.585920,0.085905,0.005078,0.050334,0.002976
80.11096,0.585870,0.085899,0.005082,0.050326,0.002977
80.11669,0.585821,0.085893,0.005086,0.050318,0.002979
80.12242,0.585772,0.085888,0.005089,0.050310,0.002981
80.12815,0.585723,0.085882,0.005093,0.050303,0.002983
80.13388,0.585673,0.085876,0.005096,0.050295,0.002985
80.13961,0.585624,0.085870,0.005100,0.050287,0.002987
80.14534,0.585575,0.085864,0.005103,0.050280,0.002988
80.15107,0.585526,0.085858,0.005107,0.050272,0.002990
80.15680,0.585476,0.085852,0.005111,0.050264,0.002992
80.16253,0.585427,0.085846,0.005114,0.050256,0.002994
80.16825,0.585378,0.085840,0.005118,0.050249,0.002996
80.17398,0.585328,0.085834,0.005121,0.050241,0.002998
80.17971,0.585279,0.085828,0.005125,0.050233,0.002999
80.18544,0.585230,0.085822,0.005128,0.050226,0.003001
80.19117,0.585181,0.085816,0.005132,0.050218,0.003003
80.19690,0.585131,0.085810,0.005136,0.050210,0.003005
80.20263,0.585082,0.085804,0.005139,0.050202,0.003007
80.20836,0.585033,0.085798,0.005143,0.050195,0.003009
80.21409,0.584984,0.085792,0.005146,0.050187,0.003010
80.21982,0.584934,0.085786,0.005150,0.050179,0.003012
80.22555,0.584885,0.085780,0.005153,0.050172,0.003014
80.23128,0.584836,0.085774,0.005157,0.050164,0.003016
80.23701,0.584786,0.085768,0.005160,0.050156,0.003018
80.24274,0.584737,0.085763,0.005164,0.050149,0.003019
80.24847,0.584688,0.085757,0.005167,0.050141,0.003021
80.25420,0.584639,0.085751,0.005171,0.050133,0.003023
80.25993,0.584589,0.085745,0.005174,0.050125,0.003025
80.26566,0.584540,0.085739,0.005178,0.050118,0.003027
80.27139,0.584491,0.085733,0.005181,0.050110,0.003029
