theta_deg,FH_single,FE_single,FH_double,FE_double
21.80677,0.146660,0.136166,0.097519,0.090541
21.81250,0.146270,0.135798,0.097151,0.090196
21.81823,0.145880,0.135430,0.096783,0.089850
21.82396,0.145490,0.135063,0.096416,0.089506
21.82969,0.145100,0.134695,0.096049,0.089162
21.83542,0.144710,0.134328,0.095683,0.088818
21.84115,0.144320,0.133960,0.095317,0.088475
21.84688,0.143930,0.133593,0.094952,0.088133
21.85261,0.143540,0.133226,0.094587,0.087791
21.85834,0.143150,0.132858,0.094223,0.087449
21.86407,0.142760,0.132491,0.093859,0.087108
21.86980,0.142370,0.132124,0.093496,0.086767
21.87553,0.141980,0.131757,0.093133,0.086427
21.88126,0.141590,0.131390,0.092771,0.086088
21.88699,0.141200,0.131023,0.092410,0.085749
21.89272,0.140810,0.130656,0.092048,0.085410
21.89845,0.140421,0.130289,0.091688,0.085072
21.90418,0.140031,0.129922,0.091328,0.084735
21.90991,0.139641,0.129555,0.090968,0.084398
21.91564,0.139251,0.129188,0.090609,0.084061
21.92137,0.138862,0.128821,0.090250,0.083725
21.92709,0.138472,0.128455,0.089892,0.083389
21.93282,0.138082,0.128088,0.089535,0.083054
21.93855,0.137692,0.127721,0.089178,0.082720
21.94428,0.137303,0.127355,0.088821,0.082386
21.95001,0.136913,0.126988,0.088465,0.082052
21.95574,0.136524,0.126622,0.088110,0.081719
21.96147,0.136134,0.126255,0.087755,0.081387
21.96720,0.135744,0.125889,0.087400,0.081055
21.97293,0.135355,0.125523,0.087047,0.080724
21.97866,0.134965,0.125157,0.086693,0.080393
21.98439,0.134576,0.124790,0.086340,0.080062
21.99012,0.134186,0.124424,0.085988,0.079732
21.99585,0.133797,0.124058,0.085636,0.079403
22.00158,0.133408,0.123692,0.085285,0.079074
22.00731,0.133018,0.123326,0.084934,0.078746
22.01304,0.132629,0.122960,0.084584,0.078418
22.01877,0.132239,0.122594,0.084235,0.078091
22.02450,0.131850,0.122228,0.083885,0.077764
22.03023,0.131461,0.121862,0.083537,0.077437
22.03596,0.131072,0.121497,0.083189,0.077112
22.04169,0.130682,0.121131,0.082841,0.076787
22.04742,0.130293,0.120765,0.082494,0.076462
22.05315,0.129904,0.120400,0.082148,0.076138
22.05888,0.129515,0.120034,0.081802,0.075814
22.06460,0.129126,0.119669,0.081457,0.075491
22.07033,0.128737,0.119303,0.081112,0.075168
22.07606,0.128348,0.118938,0.080768,0.074846
22.08179,0.127959,0.118573,0.080424,0.074525
22.08752,0.127570,0.118207,0.080081,0.074204
22.09325,0.127181,0.117842,0.079738,0.073883
22.09898,0.126792,0.117477,0.079396,0.073563
22.10471,0.126403,0.117112,0.079055,0.073244
22.11044,0.126014,0.116747,0.078714,0.072925
22.11617,0.125625,0.116382,0.078373,0.072607
22.12190,0.125236,0.116017,0.078033,0.072289
22.12763,0.124847,0.115652,0.077694,0.071971
22.13336,0.124458,0.115287,0.077355,0.071655
22.13909,0.124070,0.114922,0.077017,0.071338
22.14482,0.123681,0.114557,0.076679,0.071023
22.15055,0.123292,0.114193,0.076342,0.070708
22.15628,0.122904,0.113828,0.076005,0.070393
22.16201,0.122515,0.113464,0.075669,0.070079
22.16774,0.122126,0.113099,0.075334,0.069765
22.17347,0.121738,0.112735,0.074999,0.069452
22.17920,0.121349,0.112370,0.074665,0.069140
22.18493,0.120961,0.112006,0.074331,0.068828
22.19066,0.120572,0.111642,0.073997,0.068517
22.19638,0.120184,0.111277,0.073665,0.068206
22.20211,0.119795,0.110913,0.073333,0.067896
22.20784,0.119407,0.110549,0.073001,0.067586
22.21357,0.119018,0.110185,0.072670,0.067277
22.21930,0.118630,0.109821,0.072340,0.066968
22.22503,0.118242,0.109457,0.072010,0.066660
22.23076,0.117854,0.109093,0.071680,0.066352
22.23649,0.117465,0.108729,0.071352,0.066045
22.24222,0.117077,0.108366,0.071023,0.065739
22.24795,0.116689,0.108002,0.070696,0.065433
22.25368,0.116301,0.107638,0.070369,0.065127
22.25941,0.115913,0.107275,0.070042,0.064823
22.26514,0.115525,0.106911,0.069716,0.064518
22.27087,0.115137,0.106548,0.069391,0.064215
22.27660,0.114748,0.106184,0.069066,0.063911
22.28233,0.114361,0.105821,0.068742,0.063609
22.28806,0.113973,0.105458,0.068418,0.063307
22.29379,0.113585,0.105094,0.068095,0.063005
22.29952,0.113197,0.104731,0.067773,0.062704
22.30525,0.112809,0.104368,0.067451,0.062404
22.31098,0.112421,0.104005,0.067130,0.062104
22.31671,0.112033,0.103642,0.066809,0.061805
22.32244,0.111646,0.103279,0.066489,0.061506
22.32817,0.111258,0.102916,0.066169,0.061208
22.33389,0.110870,0.102553,0.065850,0.060910
22.33962,0.110483,0.102191,0.065532,0.060613
22.34535,0.110095,0.101828,0.065214,0.060317
22.35108,0.109707,0.101465,0.064896,0.060021
22.35681,0.109320,0.101103,0.064580,0.059725
22.36254,0.108932,0.100740,0.064263,0.059431
22.36827,0.108545,0.100378,0.063948,0.059136
22.37400,0.108158,0.100015,0.063633,0.058843
22.37973,0.107770,0.099653,0.063319,0.058549
22.38546,0.107383,0.099291,0.063005,0.058257
22.39119,0.106996,0.098929,0.062692,0.057965
22.39692,0.106608,0.098566,0.062379,0.057673
22.40265,0.106221,0.098204,0.062067,0.057383
22.40838,0.105834,0.097842,0.061755,0.057092
22.41411,0.105447,0.097480,0.061445,0.056803
22.41984,0.105060,0.097119,0.061134,0.056513
22.42557,0.104672,0.096757,0.060825,0.056225
22.43130,0.104285,0.096395,0.060516,0.055937
22.43703,0.103898,0.096033,0.060207,0.055649
22.44276,0.103511,0.095672,0.059899,0.055362
22.44849,0.103124,0.095310,0.059592,0.055076
22.45422,0.102738,0.094949,0.059285,0.054790
22.45995,0.102351,0.094587,0.058979,0.054505
22.46568,0.101964,0.094226,0.058673,0.054221
22.47140,0.101577,0.093864,0.058368,0.053937
22.47713,0.101190,0.093503,0.058064,0.053653
22.48286,0.100804,0.093142,0.057760,0.053370
22.48859,0.100417,0.092781,0.057457,0.053088
22.49432,0.100030,0.092420,0.057155,0.052806
22.50005,0.099644,0.092059,0.056853,0.052525
22.50578,0.099257,0.091698,0.056551,0.052244
22.51151,0.098871,0.091337,0.056251,0.051964
22.51724,0.098484,0.090976,0.055950,0.051685
22.52297,0.098098,0.090616,0.055651,0.051406
22.52870,0.097712,0.090255,0.055352,0.051128
22.53443,0.097325,0.089894,0.055054,0.050850
22.54016,0.096939,0.089534,0.054756,0.050573
22.54589,0.096553,0.089174,0.054459,0.050297
22.55162,0.096167,0.088813,0.054162,0.050021
22.55735,0.095780,0.088453,0.053866,0.049745
22.56308,0.095394,0.088093,0.053571,0.049470
22.56881,0.095008,0.087732,0.053276,0.049196
22.57454,0.094622,0.087372,0.052982,0.048923
22.58027,0.094236,0.087012,0.052689,0.048650
22.58600,0.093850,0.086652,0.052396,0.048377
22.59173,0.093464,0.086292,0.052103,0.048105
22.59746,0.093078,0.085933,0.051812,0.047834
22.60319,0.092693,0.085573,0.051521,0.047563
22.60891,0.092307,0.085213,0.051230,0.047293
22.61464,0.091921,0.084854,0.050940,0.047024
22.62037,0.091535,0.084494,0.050651,0.046755
22.62610,0.091150,0.084134,0.050363,0.046486
22.63183,0.090764,0.083775,0.050075,0.046219
22.63756,0.090379,0.083416,0.049787,0.045952
22.64329,0.089993,0.083056,0.049501,0.045685
22.64902,0.089608,0.082697,0.049214,0.045419
22.65475,0.089222,0.082338,0.048929,0.045154
22.66048,0.088837,0.081979,0.048644,0.044889
22.66621,0.088452,0.081620,0.048360,0.044625
22.67194,0.088066,0.081261,0.048076,0.044361
22.67767,0.087681,0.080902,0.047793,0.044098
22.68340,0.087296,0.080544,0.047511,0.043836
22.68913,0.086911,0.080185,0.047229,0.043574
22.69486,0.086526,0.079826,0.046948,0.043313
22.70059,0.086141,0.079468,0.046667,0.043052
22.70632,0.085756,0.079109,0.046387,0.042792
22.71205,0.085371,0.078751,0.046108,0.042532
22.71778,0.084986,0.078392,0.045829,0.042274
22.72351,0.084601,0.078034,0.045551,0.042015
22.72924,0.084216,0.077676,0.045274,0.041758
22.73497,0.083831,0.077318,0.044997,0.041501
22.74069,0.083447,0.076960,0.044721,0.041244
22.74642,0.083062,0.076602,0.044445,0.040988
22.75215,0.082677,0.076244,0.044170,0.040733
22.75788,0.082293,0.075886,0.043896,0.040478
22.76361,0.081908,0.075528,0.043622,0.040224
22.76934,0.081524,0.075171,0.043349,0.039971
22.77507,0.081139,0.074813,0.043077,0.039718
22.78080,0.080755,0.074455,0.042805,0.039466
22.78653,0.080371,0.074098,0.042534,0.039214
22.79226,0.079986,0.073741,0.042263,0.038963
22.79799,0.079602,0.073383,0.041993,0.038713
22.80372,0.079218,0.073026,0.041724,0.038463
22.80945,0.078834,0.072669,0.041456,0.038214
22.81518,0.078450,0.072312,0.041188,0.037965
22.82091,0.078066,0.071955,0.040920,0.037717
22.82664,0.077682,0.071598,0.040654,0.037470
22.83237,0.077298,0.071241,0.040388,0.037223
22.83810,0.076914,0.070884,0.040122,0.036977
22.84383,0.076530,0.070528,0.039857,0.036731
22.84956,0.076146,0.070171,0.039593,0.036486
22.85529,0.075763,0.069814,0.039330,0.036242
22.86102,0.075379,0.069458,0.039067,0.035998
22.86675,0.074995,0.069102,0.038805,0.035755
22.87248,0.074612,0.068745,0.038543,0.035512
22.87820,0.074228,0.068389,0.038282,0.035271
22.88393,0.073845,0.068033,0.038022,0.035029
22.88966,0.073461,0.067677,0.037762,0.034789
22.89539,0.073078,0.067321,0.037503,0.034548
22.90112,0.072695,0.066965,0.037245,0.034309
22.90685,0.072312,0.066609,0.036987,0.034070
22.91258,0.071928,0.066253,0.036730,0.033832
22.91831,0.071545,0.065897,0.036473,0.033594
22.92404,0.071162,0.065542,0.036218,0.033357
22.92977,0.070779,0.065186,0.035962,0.033121
22.93550,0.070396,0.064831,0.035708,0.032885
22.94123,0.070013,0.064476,0.035454,0.032650
22.94696,0.069630,0.064120,0.035201,0.032415
22.95269,0.069248,0.063765,0.034948,0.032181
22.95842,0.068865,0.063410,0.034696,0.031948
22.96415,0.068482,0.063055,0.034445,0.031715
22.96988,0.068099,0.062700,0.034195,0.031483
22.97561,0.067717,0.062345,0.033945,0.031252
22.98134,0.067334,0.061990,0.033695,0.031021
22.98707,0.066952,0.061635,0.033447,0.030791
22.99280,0.066569,0.061281,0.033199,0.030561
22.99853,0.066187,0.060926,0.032951,0.030332
23.00426,0.065805,0.060572,0.032705,0.030104
23.00999,0.065422,0.060217,0.032458,0.029876
23.01571,0.065040,0.059863,0.032213,0.029649
23.02144,0.064658,0.059509,0.031968,0.029422
23.02717,0.064276,0.059155,0.031724,0.029196
23.03290,0.063894,0.058800,0.031481,0.028971
23.03863,0.063512,0.058446,0.031238,0.028747
23.04436,0.063130,0.058093,0.030996,0.028523
23.05009,0.062748,0.057739,0.030754,0.028299
23.05582,0.062367,0.057385,0.030514,0.028076
23.06155,0.061985,0.057031,0.030274,0.027854
23.06728,0.061603,0.056678,0.030034,0.027633
23.07301,0.061222,0.056324,0.029795,0.027412
23.07874,0.060840,0.055971,0.029557,0.027192
23.08447,0.060458,0.055617,0.029320,0.026972
23.09020,0.060077,0.055264,0.029083,0.026753
23.09593,0.059696,0.054911,0.028847,0.026534
23.10166,0.059314,0.054558,0.028611,0.026317
23.10739,0.058933,0.054205,0.028376,0.026100
23.11312,0.058552,0.053852,0.028142,0.025883
23.11885,0.058171,0.053499,0.027908,0.025667
23.12458,0.057790,0.053146,0.027676,0.025452
23.13031,0.057409,0.052794,0.027443,0.025237
23.13604,0.057028,0.052441,0.027212,0.025023
23.14177,0.056647,0.052089,0.026981,0.024810
23.14749,0.056266,0.051736,0.026751,0.024597
23.15322,0.055885,0.051384,0.026521,0.024385
23.15895,0.055505,0.051032,0.026292,0.024174
23.16468,0.055124,0.050680,0.026064,0.023963
23.17041,0.054743,0.050328,0.025837,0.023753
23.17614,0.054363,0.049976,0.025610,0.023543
23.18187,0.053982,0.049624,0.025384,0.023334
23.18760,0.053602,0.049272,0.025158,0.023126
23.19333,0.053222,0.048920,0.024933,0.022918
23.19906,0.052841,0.048569,0.024709,0.022711
23.20479,0.052461,0.048217,0.024485,0.022505
23.21052,0.052081,0.047866,0.024263,0.022299
23.21625,0.051701,0.047514,0.024040,0.022094
23.22198,0.051321,0.047163,0.023819,0.021889
23.22771,0.050941,0.046812,0.023598,0.021685
23.23344,0.050561,0.046461,0.023378,0.021482
23.23917,0.050181,0.046110,0.023158,0.021280
23.24490,0.049801,0.045759,0.022940,0.021078
23.25063,0.049422,0.045408,0.022721,0.020876
23.25636,0.049042,0.045057,0.022504,0.020676
23.26209,0.048663,0.044707,0.022287,0.020475
23.26782,0.048283,0.044356,0.022071,0.020276
23.27355,0.047904,0.044006,0.021856,0.020077
23.27928,0.047524,0.043655,0.021641,0.019879
23.28500,0.047145,0.043305,0.021427,0.019682
23.29073,0.046766,0.042955,0.021213,0.019485
23.29646,0.046387,0.042605,0.021001,0.019288
23.30219,0.046007,0.042255,0.020789,0.019093
23.30792,0.045628,0.041905,0.020577,0.018898
23.31365,0.045249,0.041555,0.020367,0.018704
23.31938,0.044871,0.041205,0.020156,0.018510
23.32511,0.044492,0.040856,0.019947,0.018317
23.33084,0.044113,0.040506,0.019738,0.018125
23.33657,0.043734,0.040157,0.019530,0.017933
23.34230,0.043356,0.039807,0.019323,0.017742
23.34803,0.042977,0.039458,0.019117,0.017551
23.35376,0.042599,0.039109,0.018911,0.017361
23.35949,0.042220,0.038760,0.018705,0.017172
23.36522,0.041842,0.038411,0.018501,0.016984
23.37095,0.041463,0.038062,0.018297,0.016796
23.37668,0.041085,0.037713,0.018094,0.016608
23.38241,0.040707,0.037364,0.017891,0.016422
23.38814,0.040329,0.037015,0.017689,0.016236
23.39387,0.039951,0.036667,0.017488,0.016051
23.39960,0.039573,0.036318,0.017288,0.015866
23.40533,0.039195,0.035970,0.017088,0.015682
23.41106,0.038817,0.035622,0.016889,0.015498
23.41679,0.038440,0.035274,0.016690,0.015316
23.42251,0.038062,0.034926,0.016493,0.015134
23.42824,0.037684,0.034578,0.016296,0.014952
23.43397,0.037307,0.034230,0.016099,0.014771
23.43970,0.036929,0.033882,0.015903,0.014591
23.44543,0.036552,0.033534,0.015709,0.014412
23.45116,0.036175,0.033187,0.015514,0.014233
23.45689,0.035798,0.032839,0.015321,0.014054
23.46262,0.035420,0.032492,0.015128,0.013877
23.46835,0.035043,0.032145,0.014935,0.013700
23.47408,0.034666,0.031797,0.014744,0.013524
23.47981,0.034289,0.031450,0.014553,0.013348
23.48554,0.033912,0.031103,0.014363,0.013173
23.49127,0.033536,0.030756,0.014173,0.012999
23.49700,0.033159,0.030409,0.013985,0.012825
23.50273,0.032782,0.030063,0.013796,0.012652
23.50846,0.032406,0.029716,0.013609,0.012480
23.51419,0.032029,0.029370,0.013422,0.012308
23.51992,0.031653,0.029023,0.013236,0.012137
23.52565,0.031276,0.028677,0.013051,0.011966
23.53138,0.030900,0.028331,0.012866,0.011796
23.53711,0.030524,0.027984,0.012682,0.011627
23.54284,0.030148,0.027638,0.012499,0.011459
23.54857,0.029772,0.027292,0.012317,0.011291
23.55429,0.029396,0.026947,0.012135,0.011124
23.56002,0.029020,0.026601,0.011954,0.010957
23.56575,0.028644,0.026255,0.011773,0.010791
23.57148,0.028268,0.025910,0.011593,0.010626
23.57721,0.027893,0.025564,0.011414,0.010461
23.58294,0.027517,0.025219,0.011236,0.010297
23.58867,0.027141,0.024874,0.011058,0.010134
23.59440,0.026766,0.024528,0.010881,0.009971
23.60013,0.026391,0.024183,0.010705,0.009809
23.60586,0.026015,0.023838,0.010529,0.009648
23.61159,0.025640,0.023494,0.010354,0.009487
23.61732,0.025265,0.023149,0.010180,0.009327
23.62305,0.024890,0.022804,0.010006,0.009168
23.62878,0.024515,0.022460,0.009834,0.009009
23.63451,0.024140,0.022115,0.009662,0.008851
23.64024,0.023765,0.021771,0.009490,0.008694
23.64597,0.023390,0.021427,0.009319,0.008537
23.65170,0.023016,0.021082,0.009149,0.008381
23.65743,0.022641,0.020738,0.008980,0.008225
23.66316,0.022267,0.020394,0.008811,0.008071
23.66889,0.021892,0.020051,0.008643,0.007916
23.67462,0.021518,0.019707,0.008476,0.007763
23.68035,0.021143,0.019363,0.008310,0.007610
23.68608,0.020769,0.019020,0.008144,0.007458
23.69180,0.020395,0.018676,0.007979,0.007306
23.69753,0.020021,0.018333,0.007814,0.007155
23.70326,0.019647,0.017990,0.007651,0.007005
23.70899,0.019273,0.017647,0.007488,0.006856
23.71472,0.018899,0.017304,0.007325,0.006707
23.72045,0.018526,0.016961,0.007164,0.006558
23.72618,0.018152,0.016618,0.007003,0.006411
23.73191,0.017778,0.016275,0.006842,0.006264
23.73764,0.017405,0.015932,0.006683,0.006118
23.74337,0.017032,0.015590,0.006524,0.005972
23.74910,0.016658,0.015248,0.006366,0.005827
23.75483,0.016285,0.014905,0.006209,0.005683
23.76056,0.015912,0.014563,0.006052,0.005539
23.76629,0.015539,0.014221,0.005896,0.005396
23.77202,0.015166,0.013879,0.005741,0.005253
23.77775,0.014793,0.013537,0.005586,0.005112
23.78348,0.014420,0.013195,0.005432,0.004971
23.78921,0.014047,0.012854,0.005279,0.004830
23.79494,0.013675,0.012512,0.005126,0.004691
23.80067,0.013302,0.012171,0.004975,0.004552
23.80640,0.012930,0.011830,0.004824,0.004413
23.81213,0.012557,0.011488,0.004673,0.004275
23.81786,0.012185,0.011147,0.004524,0.004138
23.82359,0.011813,0.010806,0.004375,0.004002
23.82931,0.011441,0.010465,0.004226,0.003866
23.83504,0.011068,0.010124,0.004079,0.003731
23.84077,0.010696,0.009784,0.003932,0.003596
23.84650,0.010325,0.009443,0.003786,0.003463
23.85223,0.009953,0.009103,0.003640,0.003329
23.85796,0.009581,0.008762,0.003496,0.003197
23.86369,0.009209,0.008422,0.003352,0.003065
23.86942,0.008838,0.008082,0.003208,0.002934
23.87515,0.008466,0.007742,0.003066,0.002803
23.88088,0.008095,0.007402,0.002924,0.002674
23.88661,0.007724,0.007062,0.002783,0.002544
23.89234,0.007352,0.006722,0.002642,0.002416
23.89807,0.006981,0.006383,0.002502,0.002288
23.90380,0.006610,0.006043,0.002363,0.002161
23.90953,0.006239,0.005704,0.002225,0.002034
23.91526,0.005868,0.005365,0.002087,0.001908
23.92099,0.005498,0.005025,0.001951,0.001783
23.92672,0.005127,0.004686,0.001814,0.001658
23.93245,0.004756,0.004347,0.001679,0.001534
23.93818,0.004386,0.004009,0.001544,0.001411
23.94391,0.004015,0.003670,0.001410,0.001289
23.94964,0.003645,0.003331,0.001277,0.001167
23.95537,0.003275,0.002993,0.001144,0.001045
23.96109,0.002905,0.002654,0.001012,0.000925
23.96682,0.002535,0.002316,0.000881,0.000805
23.97255,0.002165,0.001978,0.000750,0.000685
23.97828,0.001795,0.001640,0.000620,0.000567
23.98401,0.001425,0.001302,0.000491,0.000449
23.98974,0.001055,0.000964,0.000363,0.000331
23.99547,0.000686,0.000626,0.000235,0.000215
24.00120,0.000316,0.000289,0.000108,0.000099
24.00693,0.000053,0.000049,0.000018,0.000017
24.01266,0.000423,0.000386,0.000144,0.000131
24.01839,0.000792,0.000723,0.000269,0.000245
24.02412,0.001161,0.001060,0.000393,0.000359
24.02985,0.001530,0.001397,0.000516,0.000471
24.03558,0.001899,0.001734,0.000639,0.000583
24.04131,0.002268,0.002071,0.000761,0.000695
24.04704,0.002637,0.002408,0.000882,0.000806
24.05277,0.003005,0.002744,0.001003,0.000916
24.05850,0.003374,0.003081,0.001123,0.001025
24.06423,0.003743,0.003417,0.001242,0.001134
24.06996,0.004111,0.003754,0.001360,0.001242
24.07569,0.004479,0.004090,0.001478,0.001349
24.08142,0.004848,0.004426,0.001595,0.001456
24.08715,0.005216,0.004762,0.001711,0.001562
24.09288,0.005584,0.005097,0.001827,0.001668
24.09860,0.005952,0.005433,0.001942,0.001772
24.10433,0.006320,0.005769,0.002056,0.001877
24.11006,0.006687,0.006104,0.002169,0.001980
24.11579,0.007055,0.006439,0.002282,0.002083
24.12152,0.007423,0.006775,0.002394,0.002185
24.12725,0.007790,0.007110,0.002505,0.002286
24.13298,0.008158,0.007445,0.002616,0.002387
24.13871,0.008525,0.007779,0.002726,0.002487
24.14444,0.008892,0.008114,0.002835,0.002587
24.15017,0.009259,0.008449,0.002943,0.002686
24.15590,0.009626,0.008783,0.003051,0.002784
24.16163,0.009993,0.009118,0.003158,0.002881
24.16736,0.010360,0.009452,0.003264,0.002978
24.17309,0.010727,0.009786,0.003370,0.003074
24.17882,0.011093,0.010120,0.003475,0.003170
24.18455,0.011460,0.010454,0.003579,0.003265
24.19028,0.011826,0.010788,0.003682,0.003359
24.19601,0.012193,0.011121,0.003785,0.003453
24.20174,0.012559,0.011455,0.003887,0.003546
24.20747,0.012925,0.011788,0.003988,0.003638
24.21320,0.013291,0.012122,0.004089,0.003729
24.21893,0.013657,0.012455,0.004189,0.003820
24.22466,0.014023,0.012788,0.004288,0.003910
24.23039,0.014388,0.013121,0.004387,0.004000
24.23611,0.014754,0.013454,0.004484,0.004089
24.24184,0.015120,0.013786,0.004581,0.004177
24.24757,0.015485,0.014119,0.004678,0.004265
24.25330,0.015850,0.014451,0.004773,0.004352
24.25903,0.016216,0.014784,0.004868,0.004438
24.26476,0.016581,0.015116,0.004962,0.004524
24.27049,0.016946,0.015448,0.005056,0.004609
24.27622,0.017311,0.015780,0.005148,0.004693
24.28195,0.017676,0.016112,0.005240,0.004777
24.28768,0.018040,0.016444,0.005332,0.004860
24.29341,0.018405,0.016775,0.005422,0.004942
24.29914,0.018770,0.017107,0.005512,0.005024
24.30487,0.019134,0.017438,0.005601,0.005105
24.31060,0.019498,0.017769,0.005690,0.005185
24.31633,0.019863,0.018101,0.005777,0.005265
24.32206,0.020227,0.018432,0.005864,0.005344
24.32779,0.020591,0.018762,0.005951,0.005422
24.33352,0.020955,0.019093,0.006036,0.005500
24.33925,0.021319,0.019424,0.006121,0.005577
24.34498,0.021682,0.019754,0.006205,0.005653
24.35071,0.022046,0.020085,0.006289,0.005729
24.35644,0.022410,0.020415,0.006371,0.005804
24.36217,0.022773,0.020745,0.006453,0.005879
24.36790,0.023136,0.021075,0.006534,0.005952
24.37362,0.023499,0.021405,0.006615,0.006025
24.37935,0.023863,0.021735,0.006695,0.006098
24.38508,0.024226,0.022064,0.006774,0.006170
24.39081,0.024589,0.022394,0.006852,0.006241
24.39654,0.024951,0.022723,0.006930,0.006311
24.40227,0.025314,0.023053,0.007007,0.006381
24.40800,0.025677,0.023382,0.007083,0.006450
24.41373,0.026039,0.023711,0.007159,0.006519
24.41946,0.026401,0.024040,0.007234,0.006587
24.42519,0.026764,0.024368,0.007308,0.006654
24.43092,0.027126,0.024697,0.007381,0.006720
24.43665,0.027488,0.025026,0.007454,0.006786
24.44238,0.027850,0.025354,0.007526,0.006851
24.44811,0.028212,0.025682,0.007597,0.006916
24.45384,0.028574,0.026010,0.007668,0.006980
24.45957,0.028935,0.026338,0.007738,0.007043
24.46530,0.029297,0.026666,0.007807,0.007106
24.47103,0.029658,0.026994,0.007875,0.007168
24.47676,0.030019,0.027322,0.007943,0.007229
24.48249,0.030381,0.027649,0.008010,0.007289
24.48822,0.030742,0.027976,0.008076,0.007349
24.49395,0.031103,0.028304,0.008141,0.007409
24.49968,0.031464,0.028631,0.008206,0.007467
