theta_deg,F1E,FH,FE
17.55886,0.933286,0.985997,0.920217
17.55944,0.933281,0.985996,0.920211
17.56001,0.933277,0.985994,0.920205
17.56058,0.933273,0.985992,0.920200
17.56116,0.933269,0.985990,0.920194
17.56173,0.933264,0.985988,0.920188
17.56230,0.933260,0.985987,0.920182
17.56288,0.933256,0.985985,0.920176
17.56345,0.933252,0.985983,0.920170
17.56402,0.933248,0.985981,0.920165
17.56459,0.933243,0.985979,0.920159
17.56517,0.933239,0.985978,0.920153
17.56574,0.933235,0.985976,0.920147
17.56631,0.933231,0.985974,0.920141
17.56689,0.933227,0.985972,0.920135
17.56746,0.933222,0.985970,0.920130
17.56803,0.933218,0.985969,0.920124
17.56860,0.933214,0.985967,0.920118
17.56918,0.933210,0.985965,0.920112
17.56975,0.933205,0.985963,0.920106
17.57032,0.933201,0.985961,0.920100
17.57090,0.933197,0.985959,0.920094
17.57147,0.933193,0.985958,0.920089
17.57204,0.933189,0.985956,0.920083
17.57262,0.933184,0.985954,0.920077
17.57319,0.933180,0.985952,0.920071
17.57376,0.933176,0.985950,0.920065
17.57433,0.933172,0.985949,0.920059
17.57491,0.933167,0.985947,0.920053
17.57548,0.933163,0.985945,0.920048
17.57605,0.933159,0.985943,0.920042
17.57663,0.933155,0.985941,0.920036
17.57720,0.933151,0.985940,0.920030
17.57777,0.933146,0.985938,0.920024
17.57835,0.933142,0.985936,0.920018
17.57892,0.933138,0.985934,0.920013
17.57949,0.933134,0.985932,0.920007
17.58006,0.933130,0.985931,0.920001
17.58064,0.933125,0.985929,0.919995
17.58121,0.933121,0.985927,0.919989
17.58178,0.933117,0.985925,0.919983
17.58236,0.933113,0.985923,0.919977
17.58293,0.933108,0.985921,0.919972
17.58350,0.933104,0.985920,0.919966
17.58407,0.933100,0.985918,0.919960
17.58465,0.933096,0.985916,0.919954
17.58522,0.933092,0.985914,0.919948
17.58579,0.933087,0.985912,0.919942
17.58637,0.933083,0.985911,0.919936
17.58694,0.933079,0.985909,0.919931
17.58751,0.933075,0.985907,0.919925
17.58809,0.933070,0.985905,0.919919
17.58866,0.933066,0.985903,0.919913
17.58923,0.933062,0.985901,0.919907
17.58980,0.933058,0.985900,0.919901
17.59038,0.933054,0.985898,0.919895
17.59095,0.933049,0.985896,0.919890
17.59152,0.933045,0.985894,0.919884
17.59210,0.933041,0.985892,0.919878
17.59267,0.933037,0.985891,0.919872
17.59324,0.933032,0.985889,0.919866
17.59382,0.933028,0.985887,0.919860
17.59439,0.933024,0.985885,0.919854
17.59496,0.933020,0.985883,0.919849
17.59553,0.933016,0.985882,0.919843
17.59611,0.933011,0.985880,0.919837
17.59668,0.933007,0.985878,0.919831
17.59725,0.933003,0.985876,0.919825
17.59783,0.932999,0.985874,0.919819
17.59840,0.932994,0.985872,0.919813
17.59897,0.932990,0.985871,0.919808
17.59954,0.932986,0.985869,0.919802
17.60012,0.932982,0.985867,0.919796
17.60069,0.932978,0.985865,0.919790
17.60126,0.932973,0.985863,0.919784
17.60184,0.932969,0.985862,0.919778
17.60241,0.932965,0.985860,0.919772
17.60298,0.932961,0.985858,0.919767
17.60356,0.932956,0.985856,0.919761
17.60413,0.932952,0.985854,0.919755
17.60470,0.932948,0.985852,0.919749
17.60527,0.932944,0.985851,0.919743
17.60585,0.932940,0.985849,0.919737
17.60642,0.932935,0.985847,0.919731
17.60699,0.932931,0.985845,0.919726
17.60757,0.932927,0.985843,0.919720
17.60814,0.932923,0.985841,0.919714
17.60871,0.932918,0.985840,0.919708
17.60928,0.932914,0.985838,0.919702
17.60986,0.932910,0.985836,0.919696
17.61043,0.932906,0.985834,0.919690
17.61100,0.932901,0.985832,0.919684
17.61158,0.932897,0.985831,0.919679
17.61215,0.932893,0.985829,0.919673
17.61272,0.932889,0.985827,0.919667
17.61330,0.932885,0.985825,0.919661
17.61387,0.932880,0.985823,0.919655
17.61444,0.932876,0.985821,0.919649
17.61501,0.932872,0.985820,0.919643
17.61559,0.932868,0.985818,0.919638
17.61616,0.932863,0.985816,0.919632
17.61673,0.932859,0.985814,0.919626
17.61731,0.932855,0.985812,0.919620
17.61788,0.932851,0.985811,0.919614
17.61845,0.932847,0.985809,0.919608
17.61903,0.932842,0.985807,0.919602
17.61960,0.932838,0.985805,0.919596
17.62017,0.932834,0.985803,0.919591
17.62074,0.932830,0.985801,0.919585
17.62132,0.932825,0.985800,0.919579
17.62189,0.932821,0.985798,0.919573
17.62246,0.932817,0.985796,0.919567
17.62304,0.932813,0.985794,0.919561
17.62361,0.932808,0.985792,0.919555
17.62418,0.932804,0.985790,0.919550
17.62475,0.932800,0.985789,0.919544
17.62533,0.932796,0.985787,0.919538
17.62590,0.932792,0.985785,0.919532
17.62647,0.932787,0.985783,0.919526
17.62705,0.932783,0.985781,0.919520
17.62762,0.932779,0.985779,0.919514
17.62819,0.932775,0.985778,0.919508
17.62877,0.932770,0.985776,0.919503
17.62934,0.932766,0.985774,0.919497
17.62991,0.932762,0.985772,0.919491
17.63048,0.932758,0.985770,0.919485
17.63106,0.932753,0.985769,0.919479
17.63163,0.932749,0.985767,0.919473
17.63220,0.932745,0.985765,0.919467
17.63278,0.932741,0.985763,0.919461
17.63335,0.932737,0.985761,0.919456
17.63392,0.932732,0.985759,0.919450
17.63450,0.932728,0.985758,0.919444
17.63507,0.932724,0.985756,0.919438
17.63564,0.932720,0.985754,0.919432
17.63621,0.932715,0.985752,0.919426
17.63679,0.932711,0.985750,0.919420
17.63736,0.932707,0.985748,0.919414
17.63793,0.932703,0.985747,0.919409
17.63851,0.932698,0.985745,0.919403
17.63908,0.932694,0.985743,0.919397
17.63965,0.932690,0.985741,0.919391
17.64022,0.932686,0.985739,0.919385
17.64080,0.932682,0.985737,0.919379
17.64137,0.932677,0.985736,0.919373
17.64194,0.932673,0.985734,0.919367
17.64252,0.932669,0.985732,0.919361
17.64309,0.932665,0.985730,0.919356
17.64366,0.932660,0.985728,0.919350
17.64424,0.932656,0.985726,0.919344
17.64481,0.932652,0.985725,0.919338
17.64538,0.932648,0.985723,0.919332
17.64595,0.932643,0.985721,0.919326
17.64653,0.932639,0.985719,0.919320
17.64710,0.932635,0.985717,0.919314
17.64767,0.932631,0.985715,0.919309
17.64825,0.932627,0.985714,0.919303
17.64882,0.932622,0.985712,0.919297
17.64939,0.932618,0.985710,0.919291
17.64996,0.932614,0.985708,0.919285
17.65054,0.932610,0.985706,0.919279
17.65111,0.932605,0.985704,0.919273
17.65168,0.932601,0.985703,0.919267
17.65226,0.932597,0.985701,0.919261
17.65283,0.932593,0.985699,0.919256
17.65340,0.932588,0.985697,0.919250
17.65398,0.932584,0.985695,0.919244
17.65455,0.932580,0.985693,0.919238
17.65512,0.932576,0.985692,0.919232
17.65569,0.932571,0.985690,0.919226
17.65627,0.932567,0.985688,0.919220
17.65684,0.932563,0.985686,0.919214
17.65741,0.932559,0.985684,0.919209
17.65799,0.932555,0.985682,0.919203
17.65856,0.932550,0.985681,0.919197
17.65913,0.932546,0.985679,0.919191
17.65971,0.932542,0.985677,0.919185
17.66028,0.932538,0.985675,0.919179
17.66085,0.932533,0.985673,0.919173
17.66142,0.932529,0.985671,0.919167
17.66200,0.932525,0.985670,0.919161
17.66257,0.932521,0.985668,0.919156
17.66314,0.932516,0.985666,0.919150
17.66372,0.932512,0.985664,0.919144
17.66429,0.932508,0.985662,0.919138
17.66486,0.932504,0.985660,0.919132
17.66543,0.932499,0.985659,0.919126
17.66601,0.932495,0.985657,0.919120
17.66658,0.932491,0.985655,0.919114
17.66715,0.932487,0.985653,0.919108
17.66773,0.932483,0.985651,0.919103
17.66830,0.932478,0.985649,0.919097
17.66887,0.932474,0.985648,0.919091
17.66945,0.932470,0.985646,0.919085
17.67002,0.932466,0.985644,0.919079
17.67059,0.932461,0.985642,0.919073
17.67116,0.932457,0.985640,0.919067
17.67174,0.932453,0.985638,0.919061
17.67231,0.932449,0.985636,0.919055
17.67288,0.932444,0.985635,0.919049
17.67346,0.932440,0.985633,0.919044
17.67403,0.932436,0.985631,0.919038
17.67460,0.932432,0.985629,0.919032
17.67518,0.932427,0.985627,0.919026
17.67575,0.932423,0.985625,0.919020
17.67632,0.932419,0.985624,0.919014
17.67689,0.932415,0.985622,0.919008
17.67747,0.932410,0.985620,0.919002
17.67804,0.932406,0.985618,0.918996
17.67861,0.932402,0.985616,0.918991
17.67919,0.932398,0.985614,0.918985
17.67976,0.932393,0.985613,0.918979
17.68033,0.932389,0.985611,0.918973
17.68090,0.932385,0.985609,0.918967
17.68148,0.932381,0.985607,0.918961
17.68205,0.932377,0.985605,0.918955
17.68262,0.932372,0.985603,0.918949
17.68320,0.932368,0.985602,0.918943
17.68377,0.932364,0.985600,0.918937
17.68434,0.932360,0.985598,0.918932
17.68492,0.932355,0.985596,0.918926
17.68549,0.932351,0.985594,0.918920
17.68606,0.932347,0.985592,0.918914
17.68663,0.932343,0.985590,0.918908
17.68721,0.932338,0.985589,0.918902
17.68778,0.932334,0.985587,0.918896
17.68835,0.932330,0.985585,0.918890
17.68893,0.932326,0.985583,0.918884
17.68950,0.932321,0.985581,0.918878
17.69007,0.932317,0.985579,0.918873
17.69064,0.932313,0.985578,0.918867
17.69122,0.932309,0.985576,0.918861
17.69179,0.932304,0.985574,0.918855
17.69236,0.932300,0.985572,0.918849
17.69294,0.932296,0.985570,0.918843
17.69351,0.932292,0.985568,0.918837
17.69408,0.932287,0.985566,0.918831
17.69466,0.932283,0.985565,0.918825
17.69523,0.932279,0.985563,0.918819
17.69580,0.932275,0.985561,0.918814
17.69637,0.932270,0.985559,0.918808
17.69695,0.932266,0.985557,0.918802
17.69752,0.932262,0.985555,0.918796
17.69809,0.932258,0.985554,0.918790
17.69867,0.932253,0.985552,0.918784
17.69924,0.932249,0.985550,0.918778
17.69981,0.932245,0.985548,0.918772
17.70039,0.932241,0.985546,0.918766
17.70096,0.932237,0.985544,0.918760
17.70153,0.932232,0.985542,0.918754
17.70210,0.932228,0.985541,0.918749
17.70268,0.932224,0.985539,0.918743
17.70325,0.932220,0.985537,0.918737
17.70382,0.932215,0.985535,0.918731
17.70440,0.932211,0.985533,0.918725
17.70497,0.932207,0.985531,0.918719
17.70554,0.932203,0.985529,0.918713
17.70611,0.932198,0.985528,0.918707
17.70669,0.932194,0.985526,0.918701
17.70726,0.932190,0.985524,0.918695
17.70783,0.932186,0.985522,0.918689
17.70841,0.932181,0.985520,0.918684
17.70898,0.932177,0.985518,0.918678
17.70955,0.932173,0.985517,0.918672
17.71013,0.932169,0.985515,0.918666
17.71070,0.932164,0.985513,0.918660
17.71127,0.932160,0.985511,0.918654
17.71184,0.932156,0.985509,0.918648
17.71242,0.932152,0.985507,0.918642
17.71299,0.932147,0.985505,0.918636
17.71356,0.932143,0.985504,0.918630
17.71414,0.932139,0.985502,0.918624
17.71471,0.932135,0.985500,0.918619
17.71528,0.932130,0.985498,0.918613
17.71586,0.932126,0.985496,0.918607
17.71643,0.932122,0.985494,0.918601
17.71700,0.932118,0.985492,0.918595
17.71757,0.932113,0.985491,0.918589
17.71815,0.932109,0.985489,0.918583
17.71872,0.932105,0.985487,0.918577
17.71929,0.932101,0.985485,0.918571
17.71987,0.932096,0.985483,0.918565
17.72044,0.932092,0.985481,0.918559
17.72101,0.932088,0.985479,0.918553
17.72158,0.932084,0.985478,0.918548
17.72216,0.932079,0.985476,0.918542
17.72273,0.932075,0.985474,0.918536
17.72330,0.932071,0.985472,0.918530
17.72388,0.932067,0.985470,0.918524
17.72445,0.932062,0.985468,0.918518
17.72502,0.932058,0.985466,0.918512
17.72560,0.932054,0.985465,0.918506
17.72617,0.932050,0.985463,0.918500
17.72674,0.932045,0.985461,0.918494
17.72731,0.932041,0.985459,0.918488
17.72789,0.932037,0.985457,0.918482
17.72846,0.932033,0.985455,0.918477
17.72903,0.932028,0.985453,0.918471
17.72961,0.932024,0.985452,0.918465
17.73018,0.932020,0.985450,0.918459
17.73075,0.932016,0.985448,0.918453
17.73132,0.932011,0.985446,0.918447
17.73190,0.932007,0.985444,0.918441
17.73247,0.932003,0.985442,0.918435
17.73304,0.931999,0.985440,0.918429
17.73362,0.931994,0.985439,0.918423
17.73419,0.931990,0.985437,0.918417
17.73476,0.931986,0.985435,0.918411
17.73534,0.931982,0.985433,0.918405
17.73591,0.931977,0.985431,0.918400
17.73648,0.931973,0.985429,0.918394
17.73705,0.931969,0.985427,0.918388
17.73763,0.931965,0.985426,0.918382
17.73820,0.931960,0.985424,0.918376
17.73877,0.931956,0.985422,0.918370
17.73935,0.931952,0.985420,0.918364
17.73992,0.931948,0.985418,0.918358
17.74049,0.931943,0.985416,0.918352
17.74107,0.931939,0.985414,0.918346
17.74164,0.931935,0.985413,0.918340
17.74221,0.931931,0.985411,0.918334
17.74278,0.931926,0.985409,0.918328
17.74336,0.931922,0.985407,0.918323
17.74393,0.931918,0.985405,0.918317
17.74450,0.931914,0.985403,0.918311
17.74508,0.931909,0.985401,0.918305
17.74565,0.931905,0.985400,0.918299
17.74622,0.931901,0.985398,0.918293
17.74679,0.931897,0.985396,0.918287
17.74737,0.931892,0.985394,0.918281
17.74794,0.931888,0.985392,0.918275
17.74851,0.931884,0.985390,0.918269
17.74909,0.931880,0.985388,0.918263
17.74966,0.931875,0.985386,0.918257
17.75023,0.931871,0.985385,0.918251
17.75081,0.931867,0.985383,0.918245
17.75138,0.931863,0.985381,0.918240
17.75195,0.931858,0.985379,0.918234
17.75252,0.931854,0.985377,0.918228
17.75310,0.931850,0.985375,0.918222
17.75367,0.931845,0.985373,0.918216
17.75424,0.931841,0.985372,0.918210
17.75482,0.931837,0.985370,0.918204
17.75539,0.931833,0.985368,0.918198
17.75596,0.931828,0.985366,0.918192
17.75654,0.931824,0.985364,0.918186
17.75711,0.931820,0.985362,0.918180
17.75768,0.931816,0.985360,0.918174
17.75825,0.931811,0.985359,0.918168
17.75883,0.931807,0.985357,0.918162
17.75940,0.931803,0.985355,0.918156
17.75997,0.931799,0.985353,0.918151
17.76055,0.931794,0.985351,0.918145
17.76112,0.931790,0.985349,0.918139
17.76169,0.931786,0.985347,0.918133
17.76226,0.931782,0.985345,0.918127
17.76284,0.931777,0.985344,0.918121
17.76341,0.931773,0.985342,0.918115
17.76398,0.931769,0.985340,0.918109
17.76456,0.931765,0.985338,0.918103
17.76513,0.931760,0.985336,0.918097
17.76570,0.931756,0.985334,0.918091
17.76628,0.931752,0.985332,0.918085
17.76685,0.931748,0.985330,0.918079
17.76742,0.931743,0.985329,0.918073
17.76799,0.931739,0.985327,0.918067
17.76857,0.931735,0.985325,0.918061
17.76914,0.931731,0.985323,0.918056
17.76971,0.931726,0.985321,0.918050
17.77029,0.931722,0.985319,0.918044
17.77086,0.931718,0.985317,0.918038
17.77143,0.931713,0.985316,0.918032
17.77200,0.931709,0.985314,0.918026
17.77258,0.931705,0.985312,0.918020
17.77315,0.931701,0.985310,0.918014
17.77372,0.931696,0.985308,0.918008
17.77430,0.931692,0.985306,0.918002
17.77487,0.931688,0.985304,0.917996
17.77544,0.931684,0.985302,0.917990
17.77602,0.931679,0.985301,0.917984
17.77659,0.931675,0.985299,0.917978
17.77716,0.931671,0.985297,0.917972
17.77773,0.931667,0.985295,0.917966
17.77831,0.931662,0.985293,0.917960
17.77888,0.931658,0.985291,0.917955
17.77945,0.931654,0.985289,0.917949
17.78003,0.931650,0.985287,0.917943
17.78060,0.931645,0.985286,0.917937
17.78117,0.931641,0.985284,0.917931
17.78175,0.931637,0.985282,0.917925
17.78232,0.931633,0.985280,0.917919
17.78289,0.931628,0.985278,0.917913
17.78346,0.931624,0.985276,0.917907
17.78404,0.931620,0.985274,0.917901
17.78461,0.931615,0.985272,0.917895
17.78518,0.931611,0.985271,0.917889
17.78576,0.931607,0.985269,0.917883
17.78633,0.931603,0.985267,0.917877
17.78690,0.931598,0.985265,0.917871
17.78747,0.931594,0.985263,0.917865
17.78805,0.931590,0.985261,0.917859
17.78862,0.931586,0.985259,0.917853
17.78919,0.931581,0.985257,0.917848
17.78977,0.931577,0.985256,0.917842
17.79034,0.931573,0.985254,0.917836
17.79091,0.931569,0.985252,0.917830
17.79149,0.931564,0.985250,0.917824
17.79206,0.931560,0.985248,0.917818
17.79263,0.931556,0.985246,0.917812
17.79320,0.931552,0.985244,0.917806
17.79378,0.931547,0.985242,0.917800
17.79435,0.931543,0.985241,0.917794
17.79492,0.931539,0.985239,0.917788
17.79550,0.931534,0.985237,0.917782
17.79607,0.931530,0.985235,0.917776
17.79664,0.931526,0.985233,0.917770
17.79722,0.931522,0.985231,0.917764
17.79779,0.931517,0.985229,0.917758
17.79836,0.931513,0.985227,0.917752
17.79893,0.931509,0.985226,0.917746
17.79951,0.931505,0.985224,0.917740
17.80008,0.931500,0.985222,0.917734
17.80065,0.931496,0.985220,0.917729
17.80123,0.931492,0.985218,0.917723
17.80180,0.931488,0.985216,0.917717
17.80237,0.931483,0.985214,0.917711
17.80294,0.931479,0.985212,0.917705
17.80352,0.931475,0.985211,0.917699
17.80409,0.931471,0.985209,0.917693
17.80466,0.931466,0.985207,0.917687
17.80524,0.931462,0.985205,0.917681
17.80581,0.931458,0.985203,0.917675
17.80638,0.931453,0.985201,0.917669
17.80696,0.931449,0.985199,0.917663
17.80753,0.931445,0.985197,0.917657
17.80810,0.931441,0.985195,0.917651
17.80867,0.931436,0.985194,0.917645
17.80925,0.931432,0.985192,0.917639
17.80982,0.931428,0.985190,0.917633
17.81039,0.931424,0.985188,0.917627
17.81097,0.931419,0.985186,0.917621
17.81154,0.931415,0.985184,0.917615
17.81211,0.931411,0.985182,0.917609
17.81268,0.931407,0.985180,0.917603
17.81326,0.931402,0.985179,0.917597
17.81383,0.931398,0.985177,0.917592
17.81440,0.931394,0.985175,0.917586
17.81498,0.931389,0.985173,0.917580
17.81555,0.931385,0.985171,0.917574
17.81612,0.931381,0.985169,0.917568
17.81670,0.931377,0.985167,0.917562
17.81727,0.931372,0.985165,0.917556
17.81784,0.931368,0.985163,0.917550
17.81841,0.931364,0.985162,0.917544
17.81899,0.931360,0.985160,0.917538
17.81956,0.931355,0.985158,0.917532
17.82013,0.931351,0.985156,0.917526
17.82071,0.931347,0.985154,0.917520
17.82128,0.931342,0.985152,0.917514
17.82185,0.931338,0.985150,0.917508
17.82243,0.931334,0.985148,0.917502
17.82300,0.931330,0.985146,0.917496
17.82357,0.931325,0.985145,0.917490
17.82414,0.931321,0.985143,0.917484
17.82472,0.931317,0.985141,0.917478
17.82529,0.931313,0.985139,0.917472
17.82586,0.931308,0.985137,0.917466
17.82644,0.931304,0.985135,0.917460
17.82701,0.931300,0.985133,0.917454
17.82758,0.931295,0.985131,0.917448
17.82815,0.931291,0.985130,0.917442
17.82873,0.931287,0.985128,0.917436
17.82930,0.931283,0.985126,0.917431
17.82987,0.931278,0.985124,0.917425
17.83045,0.931274,0.985122,0.917419
17.83102,0.931270,0.985120,0.917413
17.83159,0.931266,0.985118,0.917407
17.83217,0.931261,0.985116,0.917401
17.83274,0.931257,0.985114,0.917395
17.83331,0.931253,0.985113,0.917389
17.83388,0.931249,0.985111,0.917383
17.83446,0.931244,0.985109,0.917377
17.83503,0.931240,0.985107,0.917371
17.83560,0.931236,0.985105,0.917365
17.83618,0.931231,0.985103,0.917359
17.83675,0.931227,0.985101,0.917353
17.83732,0.931223,0.985099,0.917347
17.83790,0.931219,0.985097,0.917341
17.83847,0.931214,0.985095,0.917335
17.83904,0.931210,0.985094,0.917329
17.83961,0.931206,0.985092,0.917323
17.84019,0.931201,0.985090,0.917317
17.84076,0.931197,0.985088,0.917311
17.84133,0.931193,0.985086,0.917305
17.84191,0.931189,0.985084,0.917299
17.84248,0.931184,0.985082,0.917293
17.84305,0.931180,0.985080,0.917287
17.84362,0.931176,0.985078,0.917281
17.84420,0.931172,0.985077,0.917275
17.84477,0.931167,0.985075,0.917269
17.84534,0.931163,0.985073,0.917263
17.84592,0.931159,0.985071,0.917257
17.84649,0.931154,0.985069,0.917251
17.84706,0.931150,0.985067,0.917245
17.84764,0.931146,0.985065,0.917239
17.84821,0.931142,0.985063,0.917233
17.84878,0.931137,0.985061,0.917228
17.84935,0.931133,0.985060,0.917222
17.84993,0.931129,0.985058,0.917216
17.85050,0.931125,0.985056,0.917210
17.85107,0.931120,0.985054,0.917204
17.85165,0.931116,0.985052,0.917198
17.85222,0.931112,0.985050,0.917192
17.85279,0.931107,0.985048,0.917186
17.85336,0.931103,0.985046,0.917180
17.85394,0.931099,0.985044,0.917174
17.85451,0.931095,0.985042,0.917168
17.85508,0.931090,0.985041,0.917162
17.85566,0.931086,0.985039,0.917156
17.85623,0.931082,0.985037,0.917150
17.85680,0.931078,0.985035,0.917144
17.85738,0.931073,0.985033,0.917138
17.85795,0.931069,0.985031,0.917132
17.85852,0.931065,0.985029,0.917126
17.85909,0.931060,0.985027,0.917120
17.85967,0.931056,0.985025,0.917114
17.86024,0.931052,0.985024,0.917108
17.86081,0.931048,0.985022,0.917102
17.86139,0.931043,0.985020,0.917096
17.86196,0.931039,0.985018,0.917090
17.86253,0.931035,0.985016,0.917084
17.86311,0.931030,0.985014,0.917078
17.86368,0.931026,0.985012,0.917072
17.86425,0.931022,0.985010,0.917066
17.86482,0.931018,0.985008,0.917060
17.86540,0.931013,0.985006,0.917054
17.86597,0.931009,0.985005,0.917048
17.86654,0.931005,0.985003,0.917042
17.86712,0.931000,0.985001,0.917036
17.86769,0.930996,0.984999,0.917030
17.86826,0.930992,0.984997,0.917024
17.86883,0.930988,0.984995,0.917018
17.86941,0.930983,0.984993,0.917012
17.86998,0.930979,0.984991,0.917006
17.87055,0.930975,0.984989,0.917000
17.87113,0.930971,0.984987,0.916994
17.87170,0.930966,0.984986,0.916988
17.87227,0.930962,0.984984,0.916982
17.87285,0.930958,0.984982,0.916976
17.87342,0.930953,0.984980,0.916970
17.87399,0.930949,0.984978,0.916964
